file,phenol_5_6_7,carbox_acid,benzoic_acid,thiol_thiophenol,aliphatic_alcohol,sec_amine_neg,heteorcyle_phen,alinine,primary_amine,tert_amine,sec_amine_sec_amine_ring,ring,aromatic,charge,hybridization,delta_tpsa,conjugate_acid,conjugate_base,exp_pKa (pKa)
1978,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[N@H+:9]1CCC=C(C1)C(=O)OC,C[N@:9]1CCC=C(C1)C(=O)OC,7.64
1979,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCc1cccc(c1)[OH:9],CCc1cccc(c1)[O-:9],9.9
1980,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1cnc2c(n1)c[nH+:9]c(n2)N,c1cnc2c(n1)c[n:9]c(n2)N,4.26
1981,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:12]C[C@@H](c1cccc(c1)F)O,CC(C)[NH:12]C[C@@H](c1cccc(c1)F)O,9.48
1982,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1cc(nc([nH+:7]1)N)C,Cc1cc(nc([n:7]1)N)C,5
1983,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC[C@@H](C)CC(=O)[OH:8],CC[C@@H](C)CC(=O)[O-:8],4.766
1984,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[C@H](CC(C#N)(c1ccccc1)c2ccccc2)[NH+:24]3CCCCC3,C[C@H](CC(C#N)(c1ccccc1)c2ccccc2)[N:24]3CCCCC3,7.68
1985,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)[OH:7],c1ccc(cc1)[O-:7],9.99
1986,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)[C@H](C(=O)[OH:10])O,c1ccc(cc1)[C@H](C(=O)[O-:10])O,3.19
1987,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCc1ccccc1[OH:9],CCc1ccccc1[O-:9],10.2
1988,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,CC[C@H](CO)[NH3+:5],CC[C@H](CO)[NH2:5],9.52
1989,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1)N(=O)=O)[OH:13])N(=O)=O,c1cc(c(c(c1)N(=O)=O)[O-:13])N(=O)=O,3.71
1990,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C(=O)[OH:4])I,C(C(=O)[O-:4])I,3.18
1991,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[C@H](C[NH+:10](CC=C)C[C@@H](C)O)O,C[C@H](C[N:10](CC=C)C[C@@H](C)O)O,8.2
1992,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(=O)CCC(=O)[OH:8],CC(=O)CCC(=O)[O-:8],4.64
1993,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C=C[C@H](C(=O)[OH:6])Cl,C=C[C@H](C(=O)[O-:6])Cl,2.54
1994,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[C@@H](C(=O)[OH:5])O,C[C@@H](C(=O)[O-:5])O,3.861
1995,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c(cc(c(c1N(=O)=O)[OH:13])N(=O)=O)Cl,c1c(cc(c(c1N(=O)=O)[O-:13])N(=O)=O)Cl,2.97
1996,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C(C(F)(F)F)[NH3+:3],C(C(F)(F)F)[NH2:3],5.7
1997,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC[N@@H+:8](CCO)C[C@@H](C)O,CC[N@@:8](CCO)C[C@@H](C)O,8.9
1998,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CSc1cccc(c1)[OH:8],CSc1cccc(c1)[O-:8],9.53
1999,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(=O)C(=O)[OH:6],CC(=O)C(=O)[O-:6],2.49
2000,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc(cc1)CCC(=O)[OH:12],Cc1ccc(cc1)CCC(=O)[O-:12],4.68
2001,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC[NH+:9](CC)CCC#N,CC[N:9](CC)CCC#N,8.29
2002,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)c2ccccc2[OH:13],c1ccc(cc1)c2ccccc2[O-:13],10.01
2003,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C=CC[NH2+:10]c1ccccc1,C=CC[NH:10]c1ccccc1,3.56
2004,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC#CC(=O)[OH:6],CC#CC(=O)[O-:6],2.65
2005,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(=O)c1cccc(c1)[OH:10],CC(=O)c1cccc(c1)[O-:10],9.25
2006,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC(=O)OCCCC[NH+:9](C)C,CC(=O)OCCCC[N:9](C)C,9.4
2007,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(ccc1CC(=O)[OH:10])F,c1cc(ccc1CC(=O)[O-:10])F,4.25
2008,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(=C/Cl)\C(=O)[OH:5],C(=C/Cl)\C(=O)[O-:5],3.79
2009,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:11]CCCc1ccccc1,C[NH:11]CCCc1ccccc1,10.43
2010,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C#N)C(=O)[OH:6],C(C#N)C(=O)[O-:6],2.45
2012,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[C@H](Cc1ccccc1)[NH2+:11]C,C[C@H](Cc1ccccc1)[NH:11]C,9.99
2013,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc2cccc(c2n1)[OH:12],Cc1ccc2cccc(c2n1)[O-:12],10.31
2014,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C(C(CCl)(Cl)Cl)[NH3+:4],C(C(CCl)(Cl)Cl)[NH2:4],6
2015,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C1CCC(C1)[NH3+:6],C1CCC(C1)[NH2:6],10.65
2016,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCCCC(=O)[OH:7],CCCCC(=O)[O-:7],4.85
2017,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1ccc(cc1)CC(=O)[OH:11],COc1ccc(cc1)CC(=O)[O-:11],4.36
2018,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-2.83,c1ccc(cc1)C[S@](=O)[OH:9],c1ccc(cc1)C[S@](=O)[O-:9],1.45
2019,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC[C@@H](C)[NH2+:9][C@H](C)CC,CC[C@@H](C)[NH:9][C@H](C)CC,10.91
2020,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC[NH+:12](CC)CCCP(=O)(OCC)OCC,CC[N:12](CC)CCCP(=O)(OCC)OCC,9.35
2021,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C(=O)[OH:6])C(=O)O,C(C(=O)O)C(=O)[O-:6],2.85
2022,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)/C=C/C(=O)[OH:11])Br,c1ccc(c(c1)/C=C/C(=O)[O-:11])Br,4.33
2023,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCC[C@H](C)C(=O)[OH:8],CCC[C@H](C)C(=O)[O-:8],4.782
2024,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,CC(C)(C)[NH+:7](C)C,CC(C)(C)[N:7](C)C,10.29
2025,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)cccc2CC(=O)[OH:14],c1ccc2c(c1)cccc2CC(=O)[O-:14],4.23
2026,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)(C)c1cccc(c1)C(=O)[OH:13],CC(C)(C)c1cccc(c1)C(=O)[O-:13],4.204
2027,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(cc1N(=O)=O)Cl)C(=O)[OH:12],c1cc(c(cc1N(=O)=O)Cl)C(=O)[O-:12],1.96
2028,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(=O)[OH:4],CC(=O)[O-:4],4.55
2029,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc2ccccc2c(c1C)C(=O)[OH:15],Cc1cc2ccccc2c(c1C)C(=O)[O-:15],3.28
2030,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,Cc1cccc(c1)C[NH3+:9],Cc1cccc(c1)C[NH2:9],9.45
2031,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:9]Cc1ccccc1,C[NH:9]Cc1ccccc1,9.59
2032,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CCOP(=O)(c1ccc(cc1)C(=O)[OH:14])OCC,CCOP(=O)(c1ccc(cc1)C(=O)[O-:14])OCC,3.6
2033,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:18]1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,C[N:18]1[C@@H]2CC[C@H]1CC(C2)OC(=O)[C@H](CO)c3ccccc3,9.84
2034,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,C[C@@H](c1ccccc1)[NH3+:9],C[C@@H](c1ccccc1)[NH2:9],9.35
2035,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,COc1cc(ccc1[OH:11])CC=C,COc1cc(ccc1[O-:11])CC=C,10.19
2037,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2c(c1)c(c[nH]2)CC(=O)[OH:13],c1ccc2c(c1)c(c[nH]2)CC(=O)[O-:13],4.75
2038,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C1CC[C@@H]([C@H](C1)C(=O)[OH:9])O,C1CC[C@@H]([C@H](C1)C(=O)[O-:9])O,4.34
2039,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1c(c(c(c(c1[OH:11])C)C)O)C,Cc1c(c(c(c(c1O)C)C)[O-:11])C,11.25
2040,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(=O)c1ccc(cc1)[OH:10],CC(=O)c1ccc(cc1)[O-:10],8.05
2042,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(cc1O)O)C(=O)[OH:11],c1cc(c(cc1O)O)C(=O)[O-:11],3.22
2043,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1ccc(cc1)[C@H](C[NH3+:9])O,c1ccc(cc1)[C@H](C[NH2:9])O,8.79
2044,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1.2,C[C@H](C[NH+:8](C)C)OC(=O)C,C[C@H](C[N:8](C)C)OC(=O)C,8.32
2045,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(cc1N(=O)=O)[OH:13])N(=O)=O,c1cc(c(cc1N(=O)=O)[O-:13])N(=O)=O,5.21
2046,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc2cc(ccc2c1)CC(=O)[OH:14],c1ccc2cc(ccc2c1)CC(=O)[O-:14],4.3
2049,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(cc(c1[OH:11])C)C#N,Cc1cc(cc(c1[O-:11])C)C#N,8.27
2050,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(ccc1OCC(=O)[OH:11])Cl,Cc1cc(ccc1OCC(=O)[O-:11])Cl,3.28
2051,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,COc1cc(ccc1O)C[NH3+:9],COc1cc(ccc1O)C[NH2:9],8.94
2052,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1.62,c1cc(ccc1[C@@]23CCCC[C@@H]2C3)[NH3+:14],c1cc(ccc1[C@@]23CCCC[C@@H]2C3)[NH2:14],4.78
2053,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,Cc1c(c(nc([nH+:8]1)NC)C)Br,Cc1c(c(nc([n:8]1)NC)C)Br,3.52
2054,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)CCC(=O)[OH:11],c1ccc(cc1)CCC(=O)[O-:11],4.664
2055,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(ccc1C(=O)[OH:13])N(=O)=O,Cc1cc(ccc1C(=O)[O-:13])N(=O)=O,2.95
2057,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(c(c1)C(=O)[OH:10])O,c1ccc(c(c1)C(=O)[O-:10])O,2.78
2058,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[NH2+:10]C[C@@H](c1ccc(cc1)O)O,C[NH:10]C[C@@H](c1ccc(cc1)O)O,9.6
2059,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[N@H+:18]1[C@H]2CC[C@@H]1[C@@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC,C[N@:18]1[C@H]2CC[C@@H]1[C@@H]([C@H](C2)OC(=O)c3ccccc3)C(=O)OC,8.7
2060,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1ccc2ccccc2c1C(=O)[OH:14],Cc1ccc2ccccc2c1C(=O)[O-:14],3.107
2061,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C(=O)[OH:4])F,C(C(=O)[O-:4])F,2.59
2062,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C(=O)[OH:4])Cl,C(C(=O)[O-:4])Cl,2.87
2063,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(C(=O)[OH:4])Br,C(C(=O)[O-:4])Br,2.89
2065,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(=O)(C(Cl)(Cl)Cl)[OH:4],C(=O)(C(Cl)(Cl)Cl)[O-:4],0.51
2066,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(CCl)C(=O)[OH:5],C(CCl)C(=O)[O-:5],3.99
2067,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C(CI)C(=O)[OH:5],C(CI)C(=O)[O-:5],4.09
2068,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C/C=C/C=C/C(=O)[OH:8],C/C=C/C=C/C(=O)[O-:8],4.5
2069,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1cc(nc(n1)NC(=O)[NH:19]S(=O)(=O)c2ccccc2C(=O)OC)C,Cc1cc(nc(n1)NC(=O)[N-:19]S(=O)(=O)c2ccccc2C(=O)OC)C,5.2
2070,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1nc(nc(n1)OC)NC(=O)[NH:17]S(=O)(=O)c2ccsc2C(=O)OC,Cc1nc(nc(n1)OC)NC(=O)[N-:17]S(=O)(=O)c2ccsc2C(=O)OC,4
2071,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,38.8,C(C(=O)O)[SH:5],C(C(=O)O)[S-:5],10.4
2073,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1nc(nc(n1)OC)NC(=O)[NH:19]S(=O)(=O)c2ccccc2OCCCl,Cc1nc(nc(n1)OC)NC(=O)[N-:19]S(=O)(=O)c2ccccc2OCCCl,4.64
2074,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1nc(nc(n1)OC)N(C)C(=O)[NH:19]S(=O)(=O)c2ccccc2C(=O)OC,Cc1nc(nc(n1)OC)N(C)C(=O)[N-:19]S(=O)(=O)c2ccccc2C(=O)OC,4.7
2075,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c(c(nc(c1Cl)Cl)OCC(=O)[OH:10])Cl,c1c(c(nc(c1Cl)Cl)OCC(=O)[O-:10])Cl,3.97
2076,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1cccc(c1S(=O)(=O)[NH:22]C(=O)Nc2nc(nc(n2)OCC(F)(F)F)N(C)C)C(=O)OC,Cc1cccc(c1S(=O)(=O)[N-:22]C(=O)Nc2nc(nc(n2)OCC(F)(F)F)N(C)C)C(=O)OC,4.4
2077,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-2.83,C(C(Cl)(Cl)Cl)[OH:3],C(C(Cl)(Cl)Cl)[O-:3],12.24
2078,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c(c1Cl)C(=O)[OH:9])Cl)Cl,c1cc(c(c(c1Cl)C(=O)[O-:9])Cl)Cl,1.5
2079,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1c(c(cc(c1Cl)Cl)Cl)OCC(=O)[OH:10],c1c(c(cc(c1Cl)Cl)Cl)OCC(=O)[O-:10],2.85
2080,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-2.83,CC#CC[OH:5],CC#CC[O-:5],14.16
2081,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,4,-2.83,C(C[OH:4])C(F)F,C(C[O-:4])C(F)F,12.74
2082,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,38.8,c1cc(ccc1N(=O)=O)[SH:10],c1cc(ccc1N(=O)=O)[S-:10],4.6
2083,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,4,38.8,CCCC[SH:5],CCCC[S-:5],10.66
2084,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)[NH:26]C(=O)NC3CCCCC3,Cc1cnc(cn1)C(=O)NCCc2ccc(cc2)S(=O)(=O)[N-:26]C(=O)NC3CCCCC3,5.25
2085,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,c1cc(c(c2c1nsn2)NC3=[NH+:12]CCN3)Cl,c1cc(c(c2c1nsn2)NC3=[N:12]CCN3)Cl,7.52
2087,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[nH:34]nnn4)C(=O)OCc5c(oc(=O)o5)C)C(C)(C)O,CCCc1nc(c(n1Cc2ccc(cc2)c3ccccc3c4[n-:34]nnn4)C(=O)OCc5c(oc(=O)o5)C)C(C)(C)O,4.29
2089,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)[NH+:33]3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)[N:33]3CC[C@@H](c4ccccc4)NC(=O)C5CCC(CC5)(F)F)C(C)C,9.66
2090,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,C[C@H]1C[NH+:9]=C(c2c(ccs2)O1)N,C[C@H]1C[N:9]=C(c2c(ccs2)O1)N,11
2091,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCc1cc(cc[nH+:9]1)C(=S)N,CCc1cc(cc[n:9]1)C(=S)N,4.4
2092,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)[OH:13],C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)[O-:13],3.45
2093,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,C[C@@H]([C@H](c1ccccc1)O)[NH2+:11]C,C[C@@H]([C@H](c1ccccc1)O)[NH:11]C,9.86
2094,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,c1cc(c(c2c1C[C@@H](CC2)[NH3+:11])O)O,c1cc(c(c2c1C[C@@H](CC2)[NH2:11])O)O,10.5
2095,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c2c1C[C@@H](CC2)[NH3+])O)[OH:12],c1cc(c(c2c1C[C@@H](CC2)[NH3+])O)[O-:12],8.9
2096,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1cc(c(c2c1C[C@@H](CC2)[NH3+])[OH:13])O,c1cc(c(c2c1C[C@@H](CC2)[NH3+])[O-:13])O,8.9
2097,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,Cc1cc(ccc1OCC(=O)[OH:31])C[N@@]2Cc3ccccc3C[C@H]2C(=O)Nc4ccc(cc4Cl)Cl,Cc1cc(ccc1OCC(=O)[O-:31])C[N@@]2Cc3ccccc3C[C@H]2C(=O)Nc4ccc(cc4Cl)Cl,3.1
2099,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1.61,CCOC(=O)N1CCC2(CC1)Nc3ccsc3C(=[NH+:14]2)N,CCOC(=O)N1CCC2(CC1)Nc3ccsc3C(=[N:14]2)N,10.47
2101,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,C[C@H](c1ccc(cc1)OS(=O)(=O)C(F)(F)F)C(=O)[NH:12]S(=O)(=O)C,C[C@H](c1ccc(cc1)OS(=O)(=O)C(F)(F)F)C(=O)[N-:12]S(=O)(=O)C,3.1
2102,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,3,-2.07,CCC(CC)NC(=O)c1cn(nc1[NH:25]S(=O)(=O)c2ccc(cc2)C)c3ccccc3,CCC(CC)NC(=O)c1cn(nc1[N-:25]S(=O)(=O)c2ccc(cc2)C)c3ccccc3,5.3
2103,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,CC(C)(C)c1cc(n(n1)c2ccc(c(c2)Cl)[OH:44])NC(=O)NCc3ccccc3Sc4ccc5nnc(n5c4)c6ccccc6SCCO,CC(C)(C)c1cc(n(n1)c2ccc(c(c2)Cl)[O-:44])NC(=O)NCc3ccccc3Sc4ccc5nnc(n5c4)c6ccccc6SCCO,7.17
2104,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.62,CC[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N)[NH3+:21],CC[C@@H](C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N)[NH2:21],7.3
2105,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,C[NH+:31]1CCN(CC1)c2ccc(cc2)c3nc4cc(c(cc4c(n3)NCCN5CCOCC5)OC)OC,C[N:31]1CCN(CC1)c2ccc(cc2)c3nc4cc(c(cc4c(n3)NCCN5CCOCC5)OC)OC,7.93
2106,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C[C@@H](C(=O)[O-])N2CCC(CC2)C[NH+:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,c1ccc(cc1)C[C@@H](C(=O)[O-])N2CCC(CC2)C[N:27]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,9.25
2107,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C[C@@H](C(=O)[O-])[NH+:28]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,c1ccc(cc1)C[C@@H](C(=O)[O-])[N:28]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,9.25
2108,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)C[C@@H](C(=O)[OH:30])N2CCC(CC2)C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,c1ccc(cc1)C[C@@H](C(=O)[O-:30])N2CCC(CC2)C[NH+]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,3.1
2109,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,3,-2.83,c1ccc(cc1)C[C@@H](C(=O)[OH:30])[NH+]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,c1ccc(cc1)C[C@@H](C(=O)[O-:30])[NH+]2CCC(CC2)CN3CCC(CC3)Oc4ccc(c(c4)Cl)Cl,3.1
2110,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(ccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[NH+:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)Cl,c1cc(ccc1S(=O)(=O)[N-]C(=O)N2CCC(CC2)[N:25]3CCC(CC3)Oc4ccc(c(c4)Cl)Cl)Cl,8.2
2112,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1cc(c(cc1OC2CC[NH+:23](CC2)C[C@@H](CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)O)Cl)Cl,c1cc(c(cc1OC2CC[N:23](CC2)C[C@@H](CNC(=O)c3c[nH]c(=O)cc3C(F)(F)F)O)Cl)Cl,7.7
2113,0,0,0,0,0,1,0,0,0,0,0,1,1,-1,3,1.69,c1cc(c(cc1OC2CC[NH+](CC2)C[C@@H](CNC(=O)c3c[nH:22]c(=O)cc3C(F)(F)F)O)Cl)Cl,c1cc(c(cc1OC2CC[NH+](CC2)C[C@@H](CNC(=O)c3c[n-:22]c(=O)cc3C(F)(F)F)O)Cl)Cl,8.3
2114,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCc1[nH]c2c(n1)c(cc([nH+:12]2)C)C,CCc1[nH]c2c(n1)c(cc([n:12]2)C)C,5.5
2115,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,4.58,c1cc(c(cc1CC2CC[NH2+:25]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,c1cc(c(cc1CC2CC[NH:25]CC2)C(=O)NCC34CC5CC(C3)CC(C5)C4)Cl,10.1
2116,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1.2,c1ccc(cc1)C[NH+:20]2CCN(CC2)C(=O)c3ccccc3,c1ccc(cc1)C[N:20]2CCN(CC2)C(=O)c3ccccc3,6.2
2118,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4.58,CC(C)[NH2+:17]C[C@H](COc1cccc2c1cccc2)O,CC(C)[NH:17]C[C@H](COc1cccc2c1cccc2)O,9.45
2119,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,c1ccc2c(c1)[nH]c(n2)SCc3cccc[nH+:14]3,c1ccc2c(c1)[nH]c(n2)SCc3cccc[n:14]3,4.4
2120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,1.25,CCc1[nH]cc[nH+:6]1,CCc1[nH]cc[n:6]1,7.8
